Enzyme_ID	CKmc1	CKmc2	CKmc3	CKmc4	CKmc5	CKmc6	0hmc1	0hmc2	0hmc3	0hmc4	0hmc5	0hmc7	12hmc1	12hmc2	12hmc3	12hmc4	12hmc5	12hmc6	48hmc1	48hmc2	48hmc3	48hmc4	48hmc5	48hmc6
E1609	0	2	0	5	0	5	0	0	0	0	0	1	0	0	0	0	0	0	2	1	2	1	1	3
E1610	0	1	5	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	3	2	7	4	14	8
E1611	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1612	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1613	0	1	0	2	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0
E1614	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
E1615	0	5	9	3	0	2	0	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
E1616	0	2	0	9	0	3	0	6	0	0	0	2	0	0	0	0	1	0	7	1	0	0	0	0
E1617	0	8	0	10	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
E1618	0	4	0	0	1	10	0	0	0	0	0	3	0	0	0	0	4	0	2	2	1	1	9	4
E1619	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1620	0	3	13	0	0	3	6	3	0	0	3	1	0	0	5	5	4	1	2	2	5	5	2	2
E1621	0	5	4	1	5	1	3	8	0	0	6	5	0	25	10	8	2	11	7	4	4	2	4	3
E1622	0	2	11	1	0	11	0	0	0	0	0	6	0	0	0	0	0	0	3	7	4	4	7	8
E1623	0	3	5	1	0	1	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0
E1624	0	3	1	0	6	1	5	2	0	0	4	4	2	0	3	3	2	9	3	0	0	7	0	0
E1625	0	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1626	0	5	14	4	2	1	6	2	0	0	0	4	3	0	1	2	5	4	0	0	0	0	0	0
E1627	0	1	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1628	0	1	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1629	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	3	5	7	2	4	3
E1630	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	1	45	1
E1631	0	4	5	4	1	9	2	4	0	0	4	10	1	0	9	4	8	3	0	0	0	0	0	0
E1632	0	5	8	2	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
E1633	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1634	0	2	0	1	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0
E1635	0	7	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0
E1636	0	5	0	1	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1637	0	1	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	1	1	3	1	2	8
E1638	0	2	0	4	0	0	0	2	0	0	1	0	0	0	0	0	5	1	1	0	1	5	0	0
E1639	0	6	0	3	1	4	0	0	0	0	0	10	0	0	0	0	0	0	3	0	3	0	0	0
E1640	0	4	6	5	0	2	0	0	0	0	0	6	0	0	0	0	0	11	0	0	0	0	6	0
E1641	0	6	1	3	0	6	0	0	0	0	0	1	0	0	0	0	0	0	3	3	5	0	0	0
E1642	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1643	0	2	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	1	6	0
E1644	0	1	3	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
E1645	0	7	6	11	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
E1646	0	4	1	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	5	3	8	6	5	6
E1647	0	2	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1648	0	3	2	4	3	6	0	0	0	0	0	16	0	0	0	0	0	0	0	0	1	1	0	1
E1649	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1650	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1651	0	5	7	1	7	4	3	6	0	0	1	4	0	0	2	3	5	0	6	2	2	6	3	5
E1652	0	3	2	0	0	2	0	0	0	0	0	7	0	0	0	0	4	0	3	6	1	4	1	1
E1653	0	3	12	4	0	12	0	0	0	0	0	8	0	0	0	0	2	0	1	3	1	2	3	2
E1654	0	4	1	6	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
E1655	0	7	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	8	2	3	0	0
E1656	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1657	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	7	2	1
E1658	0	9	9	2	0	11	3	0	0	0	0	8	0	0	0	0	1	0	6	2	6	2	9	3
E1659	0	3	0	1	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1660	0	4	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
E1661	0	8	0	2	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	2	4	0
E1662	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1663	0	2	3	1	0	6	1	37	0	4	0	7	0	4	2	0	1	0	40	11	27	34	27	7
E1664	0	10	8	16	0	14	0	0	0	1	0	17	0	0	0	3	0	0	1	2	0	0	0	0
E1665	0	4	0	7	0	2	2	7	0	0	0	12	0	0	11	0	0	7	10	6	1	4	2	1
E1666	0	15	3	34	0	27	3	3	0	0	0	47	0	0	0	0	0	0	5	0	0	8	4	0
E1667	0	8	5	1	4	11	1	2	0	0	6	5	0	1	2	2	2	9	0	0	0	0	0	0
E1668	0	3	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1669	0	5	7	2	3	7	0	0	0	0	0	11	0	0	0	0	1	0	9	21	5	4	8	8
E1670	0	3	0	3	0	0	0	7	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0
E1671	0	8	3	3	0	12	0	0	0	0	0	9	0	0	0	0	0	0	6	1	5	2	0	0
E1672	0	5	6	0	0	2	1	3	1	0	2	4	0	0	5	3	1	2	1	2	3	1	3	2
E1673	0	2	4	19	0	2	8	49	4	0	2	26	0	0	9	0	8	12	57	12	5	67	2	1
E1674	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1675	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0
E1676	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1677	0	4	0	1	0	1	0	1	0	0	0	4	0	2	0	0	0	0	3	2	0	2	4	0
E1678	0	1	2	0	3	3	0	0	0	0	0	4	0	0	0	0	0	0	3	0	1	0	0	0
E1679	0	17	7	2	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	2	0	2
E1680	0	7	2	4	0	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1681	0	7	0	13	0	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0
E1682	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
E1683	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1684	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1685	0	5	0	6	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1686	0	1	0	2	0	1	4	0	0	0	0	3	0	0	0	0	0	0	6	0	2	3	0	0
E1687	0	1	0	3	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0
E1688	0	4	3	5	0	8	0	16	0	0	0	15	0	16	5	1	2	0	3	0	0	0	13	0
E1689	0	3	0	3	1	1	0	0	0	0	0	4	0	0	0	0	2	3	3	3	1	8	10	2
E1690	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1691	0	4	1	0	3	5	1	2	0	0	2	11	0	2	3	3	2	0	1	3	1	1	8	1
E1692	0	6	4	3	0	2	0	5	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
E1693	0	11	6	8	1	17	0	0	0	0	0	18	0	0	0	1	1	0	3	1	5	1	1	1
E1694	0	11	6	8	1	17	0	0	0	0	0	18	0	0	0	1	1	0	3	1	5	1	1	1
E1695	0	12	2	0	0	14	0	0	0	0	0	5	0	0	0	0	0	0	7	8	5	7	4	1
E1696	0	41	2	1	0	4	0	0	0	0	0	4	0	0	1	4	6	0	0	5	10	0	4	2
E1697	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1698	0	1	5	10	4	17	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1699	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1700	0	2	4	4	10	15	4	3	0	0	2	23	0	0	1	1	3	6	3	4	3	3	10	7
E1701	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1702	0	1	0	5	15	5	0	0	0	0	0	3	0	0	0	0	4	0	3	5	1	1	4	1
E1703	0	2	2	0	0	0	0	0	0	0	0	10	0	0	0	0	3	0	5	7	5	4	9	3
E1704	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1705	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
E1706	0	2	0	0	2	2	0	0	0	0	0	5	0	0	0	0	3	0	2	4	1	1	8	1
E1707	0	3	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
E1708	0	3	4	3	8	6	0	0	0	0	0	2	0	0	0	4	3	0	7	4	6	4	6	3
E1709	0	2	8	6	0	2	0	0	0	0	0	4	0	0	3	0	4	0	1	5	1	1	1	1
E1710	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	4	4
E1711	0	2	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1712	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1713	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
E1714	0	4	5	2	0	0	1	4	0	0	1	4	0	2	2	3	5	2	0	0	0	0	0	0
E1715	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
E1716	0	8	9	3	5	8	6	4	0	0	3	9	3	0	12	2	5	2	9	5	3	10	1	4
E1717	0	15	10	18	3	27	0	2	0	0	0	26	0	0	0	0	2	0	8	5	6	10	3	0
E1718	0	10	0	2	0	19	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
E1719	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1720	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0
E1721	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
E1722	0	4	3	9	2	7	3	5	0	0	3	28	0	2	7	2	1	7	0	1	0	0	0	0
E1723	0	5	7	3	1	3	6	2	0	0	3	9	0	0	7	8	6	3	2	3	2	6	2	2
E1724	0	1	0	0	0	0	1	7	0	0	0	0	0	0	2	0	1	0	3	0	0	1	0	0
E1725	0	3	4	6	0	11	2	17	0	1	0	17	0	2	0	0	0	0	18	7	6	22	5	16
E1726	0	6	1	3	0	4	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
E1727	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
E1728	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1729	0	4	0	4	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1730	0	1	0	7	0	0	3	27	0	2	0	1	0	2	4	1	0	23	13	4	8	14	2	4
E1731	0	3	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	2	2	0	4	0
E1732	0	1	0	2	0	2	0	0	0	0	0	19	0	0	0	0	0	0	7	0	0	0	0	0
E1733	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1734	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	7	1	1	5	1	2
E1735	0	8	11	8	5	7	8	2	0	0	2	14	1	1	5	1	5	4	0	0	0	0	0	0
E1736	0	2	6	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	3	3	1	7	3	3
E1737	0	4	8	0	1	1	0	0	0	0	0	5	0	0	0	3	5	0	2	6	6	3	3	2
E1738	0	3	2	0	5	0	1	0	0	0	0	6	0	0	0	0	17	0	1	6	1	1	1	1
E1739	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1740	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1741	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1742	0	16	17	7	4	9	0	0	0	0	0	10	0	0	0	0	0	0	13	1	3	6	4	0
E1743	0	3	0	4	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0
E1744	0	3	14	0	0	0	18	81	0	9	7	8	0	3	35	0	17	45	88	43	37	93	22	6
E1745	0	5	3	5	3	1	9	23	0	29	2	0	0	0	3	2	3	3	26	2	4	28	3	0
E1746	0	6	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	4	0	4	0	0	0	0
E1747	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
E1748	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1749	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
E1750	0	13	4	13	1	12	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0
E1751	0	13	4	13	1	12	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0
E1752	0	1	1	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0
E1753	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1754	0	9	0	3	2	12	0	5	0	0	0	8	0	0	3	0	3	0	4	1	2	4	6	7
E1755	0	1	0	5	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0
E1756	0	2	5	1	0	3	0	0	0	0	0	4	0	0	0	0	0	0	3	1	2	3	2	6
E1757	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1758	0	9	0	3	2	12	0	0	0	0	0	6	0	0	3	0	3	0	2	1	2	1	6	2
E1759	0	1	2	4	0	3	0	0	4	0	0	3	0	0	0	1	0	0	0	2	0	0	0	1
E1760	0	4	6	3	4	4	0	0	0	0	0	3	0	0	0	3	6	0	2	1	1	1	3	1
E1761	0	1	1	2	5	9	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0
E1762	0	6	5	13	0	19	0	0	0	0	0	18	0	0	0	0	0	0	5	4	1	4	12	2
E1763	0	10	19	6	0	6	0	0	0	0	0	4	0	0	0	0	1	0	2	1	2	1	6	1
E1764	0	13	1	3	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
E1765	0	3	12	6	0	13	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0
E1766	0	7	6	3	0	4	0	0	0	0	0	4	0	0	0	0	4	0	1	6	1	3	6	1
E1767	0	2	2	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1768	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1769	0	6	1	3	1	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
E1770	0	6	15	1	3	12	4	14	0	0	5	1	8	0	3	2	1	14	2	6	6	10	5	3
E1771	0	4	0	7	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1772	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0
E1773	0	2	2	4	0	5	0	1	0	0	0	12	0	0	1	0	3	0	4	8	2	6	4	6
E1774	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
E1775	0	1	0	5	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1776	0	2	0	2	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1777	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1778	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1779	0	1	1	1	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1780	0	1	24	4	0	8	0	0	0	0	0	19	0	0	0	0	0	0	0	11	0	0	0	0
E1781	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	9	0	0	0
E1782	0	2	2	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	1	0
E1783	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1784	0	23	4	1	0	9	0	0	5	0	0	5	0	0	0	0	0	0	1	6	1	3	1	5
E1785	0	6	0	1	5	5	0	0	0	0	0	10	0	0	0	0	2	0	1	1	1	6	6	1
E1786	0	12	7	1	0	9	5	5	0	0	4	3	0	0	2	3	3	3	0	0	0	0	0	0
E1787	0	6	9	3	0	10	1	1	0	0	1	6	0	0	1	8	2	18	2	1	6	2	6	7
E1788	0	6	15	1	3	12	4	14	0	0	5	1	8	0	3	2	1	14	2	6	6	10	5	3
E1789	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1790	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1791	0	3	1	0	0	2	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
E1792	0	5	0	2	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1793	0	3	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1794	0	1	0	8	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1795	0	1	1	0	0	1	0	0	0	0	0	4	0	0	0	0	4	0	1	4	2	1	1	4
E1796	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1797	0	1	0	1	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1798	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1799	0	6	2	11	0	3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
E1800	0	9	2	3	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
E1801	0	13	8	0	7	7	4	2	1	0	4	5	0	5	15	3	4	5	0	0	0	0	0	0
E1802	0	1	0	3	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0
E1803	0	10	1	0	5	1	8	2	0	0	3	4	1	0	3	2	1	4	0	0	0	2	0	0
E1804	0	3	3	2	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
E1805	0	4	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1806	0	1	0	4	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
E1807	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1808	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1809	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1810	0	1	1	5	0	3	0	0	0	0	0	4	0	0	0	0	0	0	5	1	2	1	1	5
E1811	0	1	6	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0
E1812	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1813	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1814	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1815	0	3	6	6	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
E1816	0	1	0	4	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
E1817	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1818	0	1	1	0	2	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0
E1819	0	0	7	4	1	2	8	14	0	0	8	1	0	0	2	4	0	7	0	0	0	0	4	0
E1820	0	0	7	4	1	2	8	14	0	0	8	1	0	0	2	4	0	7	0	0	0	0	4	0
E1821	0	0	2	0	0	0	0	15	0	0	0	0	0	0	1	0	0	0	13	6	12	12	1	0
E1822	0	0	3	2	4	8	0	0	0	0	0	9	0	0	0	0	11	0	2	8	4	2	16	2
E1823	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
E1824	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1825	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0
E1826	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1827	0	0	3	0	0	0	1	43	0	5	0	0	2	1	4	0	0	2	29	2	14	21	3	0
E1828	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	4	0	0	5	0
E1829	0	0	1	0	0	0	0	15	0	6	0	3	0	0	0	0	0	0	1	0	1	5	1	0
E1830	0	0	2	3	0	2	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0
E1831	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
E1832	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	1	2	1
E1833	0	0	4	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	3	6	2	1	2	3
E1834	0	0	5	3	0	0	0	7	0	0	0	1	0	0	0	0	0	0	6	0	2	4	4	0
E1835	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E1836	0	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	1	0	0	2	0	0
E1837	0	0	4	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	4	20	6	3	2	1
E1838	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1839	0	0	4	3	1	10	0	0	0	0	0	3	0	0	2	0	4	0	6	10	7	3	5	4
E1840	0	0	11	0	0	0	0	32	0	0	0	2	0	0	2	0	3	7	12	12	2	20	1	4
E1841	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	0	4
E1842	0	0	4	0	0	0	0	3	1	8	0	0	0	0	0	0	0	0	4	3	2	7	0	0
E1843	0	0	3	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	5	1	4	3	1
E1844	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0
E1845	0	0	6	0	0	0	0	5	0	0	0	1	0	0	1	0	0	0	3	3	2	4	0	0
E1846	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1847	0	0	4	0	0	0	0	1	0	6	1	0	0	0	0	0	1	0	7	1	0	13	1	0
E1848	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3	4	3	7
E1849	0	0	3	4	0	3	0	0	0	0	0	4	0	0	0	0	0	0	3	1	5	5	5	5
E1850	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1851	0	0	7	3	0	6	0	0	0	0	0	12	0	0	0	0	0	0	7	4	4	1	0	3
E1852	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	4
E1853	0	0	4	2	0	3	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0
E1854	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0
E1855	0	0	4	3	0	4	0	0	0	0	0	1	0	0	0	0	0	0	6	1	4	7	0	1
E1856	0	0	2	2	0	1	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0
E1857	0	0	2	1	0	0	1	11	0	0	0	2	0	0	0	0	0	6	16	2	0	5	1	2
E1858	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1859	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
E1860	0	0	2	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0
E1861	0	0	2	0	0	0	2	26	1	5	0	5	0	0	9	1	0	2	39	7	6	29	6	2
E1862	0	0	1	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1863	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1864	0	0	4	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1865	0	0	4	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0
E1866	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0
E1867	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
E1868	0	0	3	0	0	0	7	4	0	0	0	0	0	0	6	0	2	0	16	1	1	16	2	0
E1869	0	0	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	2	0	0
E1870	0	0	2	1	0	3	0	1	0	2	0	2	0	15	5	0	2	0	0	0	2	0	0	0
E1871	0	0	1	0	0	0	1	9	0	0	0	5	0	0	6	0	0	0	16	0	7	7	0	0
E1872	0	0	2	4	0	4	0	0	0	0	0	13	0	0	0	0	1	0	3	9	5	1	2	1
E1873	0	0	10	0	2	6	0	0	0	0	0	7	0	0	1	0	5	0	6	4	16	10	8	4
E1874	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	1	0	1
