"ASV_ID","Kingdom","Phylum","PC","Class","Order","Family","Genus","Species","last"
"ASV_4642","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","Unassigned","g_Chryseobacterium"
"ASV_4655","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unassigned","g_Acinetobacter"
"ASV_4634","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadales_incertae_sedis","Dasania","Dasania_marina","s_Dasania_marina"
"ASV_4638","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Gammaproteobacteria"
"ASV_4658","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Unassigned","g_Comamonas"
"ASV_4641","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_4659","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Unassigned","Unassigned","Unassigned","o_Pseudomonadales"
"ASV_4647","Bacteria","Bacteroidetes","Bacteroidetes","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Bacteroidetes"
"ASV_4644","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Unassigned","g_Alteromonas"
"ASV_4639","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Unassigned","Unassigned","f_Phyllobacteriaceae"
"ASV_4661","Bacteria","Acidobacteria","Acidobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Acidobacteria"
"ASV_4669","Bacteria","Candidatus_Saccharibacteria","Candidatus_Saccharibacteria","Unassigned","Unassigned","Unassigned","Saccharibacteria_genera_incertae_sedis","Unassigned","c_Unassigned"
"ASV_4664","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Unassigned","Unassigned","f_Erythrobacteraceae"
"ASV_4651","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Unassigned","g_Actinomyces"
"ASV_4660","Bacteria","Bacteroidetes","Bacteroidetes","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Bacteroidetes"
"ASV_4654","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_4673","Bacteria","Bacteroidetes","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Unassigned","Unassigned","f_Chitinophagaceae"
